,close,volume
2009-01-23,2032.68,5750410900.0
2009-02-02,2057.06,5145390600.0
2009-02-03,2108.91,8764030200.0
2009-02-04,2166.41,10088842800.0
2009-02-05,2150.97,11510012200.0
2009-02-06,2237.28,10666490400.0
2009-02-09,2296.67,12952367000.0
2009-02-10,2326.76,11629454800.0
2009-02-11,2331.14,14757663700.0
2009-02-12,2318.34,11982621800.0
2009-02-13,2399.07,14040991000.0
2009-02-16,2462.24,15234666900.0
2009-02-17,2385.29,14101499100.0
2009-02-18,2275.84,11542206200.0
2009-02-19,2298.41,9085392800.0
2009-02-20,2344.32,8663206900.0
2009-02-23,2410.48,10946540300.0
2009-02-24,2301.85,12701755500.0
2009-02-25,2304.25,10787752800.0
2009-02-26,2190.18,10220038500.0
2009-02-27,2140.49,8707641500.0
2009-03-02,2164.67,6274618100.0
2009-03-03,2142.15,6616731400.0
2009-03-04,2285.15,11075003300.0
2009-03-05,2304.92,13198734700.0
2009-03-06,2286.58,8596545000.0
2009-03-09,2202.53,8655594800.0
2009-03-10,2240.78,5666044900.0
2009-03-11,2220.38,7083867600.0
2009-03-12,2215.7,5570011100.0
2009-03-13,2205.42,5408309400.0
2009-03-16,2241.61,4877385400.0
2009-03-17,2322.4,9298052800.0
2009-03-18,2332.65,10187007100.0
2009-03-19,2382.56,9731876600.0
2009-03-20,2379.84,10939673800.0
2009-03-23,2439.39,11631304900.0
2009-03-24,2451.78,11199352500.0
2009-03-25,2401.33,9581666000.0
2009-03-26,2479.79,11324945200.0
2009-03-27,2498.93,13536854600.0
2009-03-30,2484.49,9415166500.0
2009-03-31,2507.79,9546175200.0
2009-04-01,2548.22,12630762500.0
2009-04-02,2576.4,13514680600.0
2009-04-03,2570.5,12365521600.0
2009-04-07,2576.95,8608325700.0
2009-04-08,2479.35,9932809400.0
2009-04-09,2517.67,7459370300.0
2009-04-10,2595.53,10414440800.0
2009-04-13,2656.52,13901454100.0
2009-04-14,2676.87,11049130400.0
2009-04-15,2686.99,12066529200.0
2009-04-16,2687.11,12372961300.0
2009-04-17,2650.69,10152880800.0
2009-04-20,2707.67,9590369400.0
2009-04-21,2675.44,10818525200.0
2009-04-22,2576.28,12404641300.0
2009-04-23,2593.56,8088794200.0
2009-04-24,2572.89,7336096900.0
2009-04-27,2513.29,7203939000.0
2009-04-28,2518.53,5926498300.0
2009-04-29,2605.37,8188500600.0
2009-04-30,2622.93,8580934800.0
2009-05-04,2714.3,10291656500.0
2009-05-05,2727.01,10231372200.0
2009-05-06,2764.98,10580665000.0
2009-05-07,2767.08,12210116100.0
2009-05-08,2789.22,10672498800.0
2009-05-11,2725.32,12536445200.0
2009-05-12,2788.56,8869594200.0
2009-05-13,2814.01,10711285600.0
2009-05-14,2792.6,8263932900.0
2009-05-15,2796.12,6493143100.0
2009-05-18,2810.57,7483578600.0
2009-05-19,2840.08,9770361700.0
2009-05-20,2812.86,8793921500.0
2009-05-21,2750.01,8553539400.0
2009-05-22,2740.68,6149901200.0
2009-05-25,2752.72,7409167100.0
2009-05-26,2719.76,7231601200.0
2009-05-27,2759.71,6797664500.0
2009-06-01,2858.34,10856488300.0
2009-06-02,2865.1,10833839700.0
2009-06-03,2939.39,11207331000.0
2009-06-04,2953.75,13012771000.0
2009-06-05,2939.31,10847632400.0
2009-06-08,2948.48,9611636600.0
2009-06-09,2960.56,9198988600.0
2009-06-10,2989.59,10179003900.0
2009-06-11,2961.63,8711599700.0
2009-06-12,2906.29,8006706700.0
2009-06-15,2966.19,7435209000.0
2009-06-16,2961.22,7017924200.0
2009-06-17,3010.59,7729311800.0
2009-06-18,3057.43,9628131600.0
2009-06-19,3080.0,10251806900.0
2009-06-22,3082.56,10395258300.0
2009-06-23,3083.89,11150673400.0
2009-06-24,3120.73,10942431300.0
2009-06-25,3117.92,8280688700.0
2009-06-26,3128.42,7050090800.0
2009-06-29,3179.97,8499707500.0
2009-06-30,3166.47,8678234700.0
2009-07-01,3237.9,9695056500.0
2009-07-02,3282.36,11298929400.0
2009-07-03,3327.14,10573259200.0
2009-07-06,3374.75,13526404900.0
2009-07-07,3340.49,12960079900.0
2009-07-08,3352.27,11386759200.0
2009-07-09,3396.3,11308152300.0
2009-07-10,3398.31,10617491200.0
2009-07-13,3361.01,9961965100.0
2009-07-14,3454.75,10752042500.0
2009-07-15,3493.3,13348300200.0
2009-07-16,3501.24,12931332900.0
2009-07-17,3519.81,10654970400.0
2009-07-20,3591.12,13646853900.0
2009-07-21,3539.83,13060096100.0
2009-07-22,3606.92,11523854600.0
2009-07-23,3651.97,11638160900.0
2009-07-24,3667.56,12797935200.0
2009-07-27,3743.63,13880804000.0
2009-07-28,3755.82,14626788500.0
2009-07-29,3558.51,16740612600.0
2009-07-30,3634.82,13496887900.0
2009-07-31,3734.62,13223983400.0
2009-08-03,3787.03,13641589900.0
2009-08-04,3786.61,14103573900.0
2009-08-05,3740.94,13344445300.0
2009-08-06,3663.12,11810152500.0
2009-08-07,3555.09,10057575100.0
2009-08-10,3544.54,8487068100.0
2009-08-11,3556.38,6449719700.0
2009-08-12,3397.4,9253538600.0
2009-08-13,3440.82,8708180000.0
2009-08-14,3344.46,8824862700.0
2009-08-17,3140.27,9172390200.0
2009-08-18,3171.99,7734303500.0
2009-08-19,3014.57,8160402000.0
2009-08-20,3144.39,7951921600.0
2009-08-21,3203.62,8661680500.0
2009-08-24,3229.6,8041406800.0
2009-08-25,3109.83,9753013900.0
2009-08-26,3172.39,8203640400.0
2009-08-27,3156.3,8012520100.0
2009-08-28,3046.78,8401794600.0
2009-08-31,2830.27,8451731100.0
2009-09-01,2843.7,7053530600.0
2009-09-02,2890.93,6084338600.0
2009-09-03,3051.96,9315744700.0
2009-09-04,3077.14,8698471500.0
2009-09-07,3104.21,8279074000.0
2009-09-08,3170.97,8396563400.0
2009-09-09,3194.91,9119115500.0
2009-09-10,3162.91,6656600700.0
2009-09-11,3238.13,8068966000.0
2009-09-14,3293.39,8739388300.0
2009-09-15,3302.64,8709217700.0
2009-09-16,3258.24,8824448100.0
2009-09-17,3320.1,9133340400.0
2009-09-18,3199.69,10048840400.0
2009-09-21,3208.6,7280197400.0
2009-09-22,3131.03,7342510100.0
2009-09-23,3060.07,6601371600.0
2009-09-24,3080.93,6515210200.0
2009-09-25,3058.53,4582049200.0
2009-09-28,2972.64,4191835200.0
2009-09-29,2972.29,4593235200.0
2009-09-30,3004.8,4218452400.0
2009-10-09,3163.71,5687104000.0
2009-10-12,3151.63,5896196000.0
2009-10-13,3198.52,5071370400.0
2009-10-14,3227.4,8097812000.0
2009-10-15,3239.64,6056201000.0
2009-10-16,3241.71,5563625500.0
2009-10-19,3329.16,7768314300.0
2009-10-20,3377.57,8942627800.0
2009-10-21,3369.28,8348894000.0
2009-10-22,3347.32,6093658300.0
2009-10-23,3413.25,8672542900.0
2009-10-26,3414.24,6844252400.0
2009-10-27,3314.72,7420955100.0
2009-10-28,3329.33,6259484900.0
2009-10-29,3247.05,6130535400.0
2009-10-30,3280.37,6064706200.0
2009-11-02,3392.8,8198115800.0
2009-11-03,3435.43,8379109800.0
2009-11-04,3453.89,8606527300.0
2009-11-05,3464.32,8064778400.0
2009-11-06,3483.02,9219031500.0
2009-11-09,3495.79,7805090400.0
2009-11-10,3503.78,8430098700.0
2009-11-11,3495.67,7262632100.0
2009-11-12,3499.99,7996266100.0
2009-11-13,3518.72,9121017100.0
2009-11-16,3625.8,12315732300.0
2009-11-17,3628.35,9739136800.0
2009-11-18,3630.23,8922628300.0
2009-11-19,3642.44,9494009500.0
2009-11-20,3631.01,9475075100.0
2009-11-23,3665.51,9399094100.0
2009-11-24,3548.08,14756682200.0
2009-11-25,3629.63,11460232900.0
2009-11-26,3485.77,12788237900.0
2009-11-27,3382.51,8929468800.0
2009-11-30,3511.67,8441534100.0
2009-12-01,3560.83,10151863900.0
2009-12-02,3597.33,9805203300.0
2009-12-03,3590.88,8997857200.0
2009-12-04,3643.49,13413090100.0
2009-12-07,3668.83,9122554600.0
2009-12-08,3624.02,8294086400.0
2009-12-09,3554.48,6852150700.0
2009-12-10,3577.24,5756373800.0
2009-12-11,3575.02,5455091200.0
2009-12-14,3612.75,8378502100.0
2009-12-15,3583.34,6918649300.0
2009-12-16,3560.72,5696391200.0
2009-12-17,3480.15,6328620100.0
2009-12-18,3391.74,6611101500.0
2009-12-21,3396.62,4832980500.0
2009-12-22,3305.54,5394268500.0
2009-12-23,3336.48,4806450400.0
2009-12-24,3438.82,6437782300.0
2009-12-25,3424.78,4691457600.0
2009-12-28,3478.43,5537539000.0
2009-12-29,3500.74,5553576500.0
2009-12-30,3558.86,8842937000.0
2009-12-31,3575.68,6924189000.0
2010-01-04,3535.23,6610108000.0
2010-01-05,3564.04,8580964100.0
2010-01-06,3541.73,7847312500.0
2010-01-07,3471.46,8035003700.0
2010-01-08,3480.13,6079025300.0
2010-01-11,3482.05,8998017200.0
2010-01-12,3534.92,9374327800.0
2010-01-13,3421.14,11245790100.0
2010-01-14,3469.05,8335325200.0
2010-01-15,3482.74,7254310200.0
2010-01-18,3500.68,8285430700.0
2010-01-19,3507.48,7488323200.0
2010-01-20,3394.43,9249514600.0
2010-01-21,3408.57,7059506800.0
2010-01-22,3366.2,8893340400.0
2010-01-25,3328.01,5684917100.0
2010-01-26,3242.8,6175223100.0
2010-01-27,3198.57,5269139400.0
2010-01-28,3206.57,4699071600.0
2010-01-29,3204.16,5026261300.0
2010-02-01,3152.71,5700138000.0
2010-02-02,3146.19,5013003300.0
2010-02-03,3230.72,6479889400.0
2010-02-04,3218.8,5897272600.0
2010-02-05,3153.09,5910584500.0
2010-02-08,3150.99,3735595100.0
2010-02-09,3169.19,3595315800.0
2010-02-10,3214.13,3421989400.0
2010-02-11,3220.4,3579105200.0
2010-02-12,3251.28,3405823800.0
2010-02-22,3233.34,3828377200.0
2010-02-23,3198.63,4274289800.0
2010-02-24,3244.48,4998943700.0
2010-02-25,3292.13,6758661700.0
2010-02-26,3281.67,5210728800.0
2010-03-01,3324.42,6050452000.0
2010-03-02,3311.24,5703437400.0
2010-03-03,3335.08,6062273200.0
2010-03-04,3250.57,6934681000.0
2010-03-05,3259.76,4562913800.0
2010-03-08,3286.18,4154087600.0
2010-03-09,3305.86,5419948600.0
2010-03-10,3279.69,4642107900.0
2010-03-11,3276.7,4748775400.0
2010-03-12,3233.13,3995734400.0
2010-03-15,3183.18,3784430400.0
2010-03-16,3203.97,3084778000.0
2010-03-17,3273.92,4580093400.0
2010-03-18,3267.55,4694801300.0
2010-03-19,3293.87,4606218700.0
2010-03-22,3302.63,4943946200.0
2010-03-23,3275.57,4653953600.0
2010-03-24,3276.67,4454796600.0
2010-03-25,3229.13,4498428500.0
2010-03-26,3275.0,4744496500.0
2010-03-29,3358.54,8472491000.0
2010-03-30,3366.71,5643698000.0
2010-03-31,3345.61,5312428700.0
2010-04-01,3391.93,6777266900.0
2010-04-02,3407.35,6907345200.0
2010-04-06,3405.14,6519171000.0
2010-04-07,3386.95,5401122800.0
2010-04-08,3346.74,6218532200.0
2010-04-09,3379.17,5128056700.0
2010-04-12,3351.48,7456515000.0
2010-04-13,3391.72,7990769500.0
2010-04-14,3403.71,6030613100.0
2010-04-15,3394.57,6105168500.0
2010-04-16,3356.33,4714036800.0
2010-04-19,3176.42,8841630000.0
2010-04-20,3173.37,6413785900.0
2010-04-21,3236.68,6692833100.0
2010-04-22,3201.54,7108168800.0
2010-04-23,3190.0,6125267900.0
2010-04-26,3172.0,5089419900.0
2010-04-27,3108.41,6529657400.0
2010-04-28,3097.35,4599540600.0
2010-04-29,3060.06,4826097100.0
2010-04-30,3067.36,5447788100.0
2010-05-04,3019.45,4124861000.0
2010-05-05,3036.39,5967044100.0
2010-05-06,2896.86,5877041300.0
2010-05-07,2836.79,6111939900.0
2010-05-10,2858.23,5020917300.0
2010-05-11,2800.82,5836349000.0
2010-05-12,2818.16,5300227100.0
2010-05-13,2886.91,5514577800.0
2010-05-14,2868.02,4249871900.0
2010-05-17,2714.72,5216684700.0
2010-05-18,2771.35,5450967100.0
2010-05-19,2762.17,4557622100.0
2010-05-20,2726.02,4217480300.0
2010-05-21,2768.79,5447538300.0
2010-05-24,2873.47,7450233800.0
2010-05-25,2813.94,5516832700.0
2010-05-26,2813.94,3985856400.0
2010-05-27,2859.98,5344520900.0
2010-05-28,2850.3,5153498900.0
2010-05-31,2773.26,4621685400.0
2010-06-01,2744.16,4485142600.0
2010-06-02,2757.53,3958702000.0
2010-06-03,2736.08,3958725800.0
2010-06-04,2744.39,3274629100.0
2010-06-07,2695.72,3954199300.0
2010-06-08,2699.34,3514018200.0
2010-06-09,2782.13,6020953300.0
2010-06-10,2750.02,4290633400.0
2010-06-11,2758.87,4055858500.0
2010-06-17,2742.73,3261235600.0
2010-06-18,2696.17,4180834400.0
2010-06-21,2780.66,5526148200.0
2010-06-22,2783.72,3909605200.0
2010-06-23,2758.49,3560035000.0
2010-06-24,2757.5,2922068200.0
2010-06-25,2736.29,3067178200.0
2010-06-28,2716.78,2771004400.0
2010-06-29,2592.02,4875855200.0
2010-06-30,2563.07,3569879400.0
2010-07-01,2526.07,3285764600.0
2010-07-02,2534.11,4491410000.0
2010-07-05,2512.65,3217857400.0
2010-07-06,2562.9,3971476200.0
2010-07-07,2580.48,3572090900.0
2010-07-08,2575.92,3405696600.0
2010-07-09,2647.1,5849304500.0
2010-07-12,2676.22,5846249100.0
2010-07-13,2634.59,4322850600.0
2010-07-14,2653.61,4668886000.0
2010-07-15,2608.52,4044045900.0
2010-07-16,2616.13,3506330200.0
2010-07-19,2682.47,5386807000.0
2010-07-20,2741.5,7312834500.0
2010-07-21,2747.34,7075709200.0
2010-07-22,2781.29,6106480600.0
2010-07-23,2793.08,6451856500.0
2010-07-26,2811.05,5358002600.0
2010-07-27,2795.72,4979988400.0
2010-07-28,2863.72,7998595400.0
2010-07-29,2877.98,9596540900.0
2010-07-30,2868.85,6257559100.0
2010-08-02,2917.28,7174330000.0
2010-08-03,2865.97,8174836400.0
2010-08-04,2876.43,7131803900.0
2010-08-05,2850.83,6715758100.0
2010-08-06,2897.66,7491489500.0
2010-08-09,2918.24,7472639100.0
2010-08-10,2832.64,7843503400.0
2010-08-11,2850.21,5497913300.0
2010-08-12,2816.39,5989322700.0
2010-08-13,2855.55,5850772100.0
2010-08-16,2922.08,8106804300.0
2010-08-17,2942.29,7645291200.0
2010-08-18,2937.36,7074760000.0
2010-08-19,2955.39,7692486500.0
2010-08-20,2898.33,7166330600.0
2010-08-23,2896.19,4891551700.0
2010-08-24,2911.83,6109379600.0
2010-08-25,2843.02,6361062100.0
2010-08-26,2850.09,4867044200.0
2010-08-27,2858.57,4078958200.0
2010-08-30,2915.01,6574988200.0
2010-08-31,2903.19,6576610400.0
2010-09-01,2884.04,7697557800.0
2010-09-02,2921.39,7070085100.0
2010-09-03,2920.2,7264102700.0
2010-09-06,2975.09,9385568100.0
2010-09-07,2983.11,7351936100.0
2010-09-08,2980.97,7287200200.0
2010-09-09,2926.46,8139555400.0
2010-09-10,2932.55,6508670400.0
2010-09-13,2962.32,6727990000.0
2010-09-14,2965.01,7010590300.0
2010-09-15,2913.19,7161964200.0
2010-09-16,2857.79,7407428400.0
2010-09-17,2861.37,5193886700.0
2010-09-20,2849.83,5028310400.0
2010-09-21,2857.48,3575188100.0
2010-09-27,2905.03,4907182300.0
2010-09-28,2880.91,5866082600.0
2010-09-29,2874.81,5678223600.0
2010-09-30,2935.57,6300024700.0
2010-10-08,3044.23,9999472000.0
2010-10-11,3132.89,15873490400.0
2010-10-12,3172.73,12736170500.0
2010-10-13,3217.58,14460777300.0
2010-10-14,3224.14,17961183800.0
2010-10-15,3327.68,19341414000.0
2010-10-18,3306.16,21788205100.0
2010-10-19,3375.67,13044179100.0
2010-10-20,3396.88,16652846000.0
2010-10-21,3374.68,12388324500.0
2010-10-22,3378.66,11636185700.0
2010-10-25,3481.08,14543310500.0
2010-10-26,3466.08,14263699900.0
2010-10-27,3403.87,12376157000.0
2010-10-28,3397.69,9834945600.0
2010-10-29,3379.98,10045897000.0
2010-11-01,3472.99,12626914800.0
2010-11-02,3463.13,15491145000.0
2010-11-03,3420.34,12635930300.0
2010-11-04,3480.51,11679948100.0
2010-11-05,3520.8,13768802700.0
2010-11-08,3548.57,12647075900.0
2010-11-09,3523.95,12245453300.0
2010-11-10,3499.11,12007857800.0
2010-11-11,3509.97,13897623300.0
2010-11-12,3291.83,16073385000.0
2010-11-15,3314.89,10231572400.0
2010-11-16,3169.54,10830707200.0
2010-11-17,3103.91,8325808000.0
2010-11-18,3147.96,6569729200.0
2010-11-19,3178.85,8334765400.0
2010-11-22,3171.94,8321277600.0
2010-11-23,3107.18,7739959100.0
2010-11-24,3177.04,7533208300.0
2010-11-25,3223.48,8344209400.0
2010-11-26,3194.85,6446782400.0
2010-11-29,3190.05,5899489200.0
2010-11-30,3136.99,8576235500.0
2010-12-01,3136.02,4888266800.0
2010-12-02,3155.06,6102390800.0
2010-12-03,3158.16,5047535400.0
2010-12-06,3165.57,5636263000.0
2010-12-07,3200.34,5848365300.0
2010-12-08,3171.88,5951566300.0
2010-12-09,3123.37,6615296500.0
2010-12-10,3161.98,5710810500.0
2010-12-13,3261.06,9571373900.0
2010-12-14,3269.47,8410424100.0
2010-12-15,3247.64,7226978500.0
2010-12-16,3230.66,5679962500.0
2010-12-17,3225.66,4491914700.0
2010-12-20,3178.66,7475969300.0
2010-12-21,3249.51,7985242000.0
2010-12-22,3215.45,6993625800.0
2010-12-23,3188.61,6131584700.0
2010-12-24,3162.95,5513776700.0
2010-12-27,3099.71,7001710700.0
2010-12-28,3044.93,5632574900.0
2010-12-29,3061.83,4519277500.0
2010-12-30,3064.1,5428142900.0
2010-12-31,3128.26,6256607800.0
2011-01-04,3189.68,8541044000.0
2011-01-05,3175.66,7926881000.0
2011-01-06,3159.64,5968109200.0
2011-01-07,3166.62,8409323300.0
2011-01-10,3108.19,6549440600.0
2011-01-11,3124.92,5698591700.0
2011-01-12,3142.34,5849851800.0
2011-01-13,3141.28,5193698800.0
2011-01-14,3091.86,5335143900.0
2011-01-17,2974.35,6680756200.0
2011-01-18,2977.65,4296456400.0
2011-01-19,3044.85,5657194200.0
2011-01-20,2944.71,6104664300.0
2011-01-21,2983.46,7310296600.0
2011-01-24,2954.23,6547254500.0
2011-01-25,2938.65,4898268900.0
2011-01-26,2978.43,4337497900.0
2011-01-27,3026.47,8258591900.0
2011-01-28,3036.74,6301358900.0
2011-01-31,3076.51,6710591400.0
2011-02-01,3077.28,4986253000.0
2011-02-09,3040.95,6039414500.0
2011-02-10,3104.16,6660366200.0
2011-02-11,3120.96,7597555300.0
2011-02-14,3219.14,12130233100.0
2011-02-15,3217.67,10955443800.0
2011-02-16,3248.53,9133428300.0
2011-02-17,3245.91,8896469500.0
2011-02-18,3211.88,7537868400.0
2011-02-21,3257.91,7939977600.0
2011-02-22,3163.58,10786374100.0
2011-02-23,3174.74,7132485400.0
2011-02-24,3190.93,6648689300.0
2011-02-25,3197.62,6161927500.0
2011-02-28,3239.56,7663066300.0
2011-03-01,3254.89,8856695400.0
2011-03-02,3243.3,8091064100.0
2011-03-03,3221.72,10121999700.0
2011-03-04,3270.67,8001391500.0
2011-03-07,3334.51,11818719700.0
2011-03-08,3337.46,8487865500.0
2011-03-09,3338.86,7802636100.0
2011-03-10,3280.26,7821264200.0
2011-03-11,3247.38,6720833500.0
2011-03-14,3262.92,6368978300.0
2011-03-15,3203.96,9603397900.0
2011-03-16,3248.2,7885952000.0
2011-03-17,3197.1,8568711400.0
2011-03-18,3215.68,6134016100.0
2011-03-21,3207.11,5910503700.0
2011-03-22,3222.96,5724868400.0
2011-03-23,3264.93,7207758500.0
2011-03-24,3251.36,6130424400.0
2011-03-25,3294.48,8689597900.0
2011-03-28,3290.57,9768430000.0
2011-03-29,3257.98,10528016400.0
2011-03-30,3256.08,7833633700.0
2011-03-31,3223.29,6450388000.0
2011-04-01,3272.73,6309472200.0
2011-04-06,3311.07,10582367400.0
2011-04-07,3324.42,8468176200.0
2011-04-08,3353.36,7392921000.0
2011-04-11,3333.43,10442054500.0
2011-04-12,3326.77,10193850600.0
2011-04-13,3372.03,8703633800.0
2011-04-14,3353.56,8897224100.0
2011-04-15,3358.94,7851487400.0
2011-04-18,3359.44,8658262400.0
2011-04-19,3295.81,8510693300.0
2011-04-20,3295.76,7234331800.0
2011-04-21,3317.37,7324042400.0
2011-04-22,3299.94,6717145500.0
2011-04-25,3249.57,7442182900.0
2011-04-26,3230.96,5909641700.0
2011-04-27,3209.5,6244356700.0
2011-04-28,3161.78,6505023500.0
2011-04-29,3192.72,5368306500.0
2011-05-03,3211.13,5499891000.0
2011-05-04,3129.03,6671634000.0
2011-05-05,3126.12,5256774700.0
2011-05-06,3121.4,5535218600.0
2011-05-09,3129.76,4602740400.0
2011-05-10,3153.22,4093299500.0
2011-05-11,3145.09,4768853300.0
2011-05-12,3101.6,4879950100.0
2011-05-13,3128.09,4689595100.0
2011-05-16,3100.46,4519431900.0
2011-05-17,3116.03,5120373100.0
2011-05-18,3139.38,3964176800.0
2011-05-19,3120.64,4311078200.0
2011-05-20,3121.6,3846801200.0
2011-05-23,3022.98,5590247200.0
2011-05-24,3026.22,4160894400.0
2011-05-25,2990.34,3928970400.0
2011-05-26,2978.38,3700374700.0
2011-05-27,2963.31,4277090500.0
2011-05-30,2954.51,3467116000.0
2011-05-31,3001.56,3968939900.0
2011-06-01,3004.17,3841932700.0
2011-06-02,2955.7,5261786700.0
2011-06-03,2986.35,3907616400.0
2011-06-07,3004.26,3685233200.0
2011-06-08,3008.65,4290875800.0
2011-06-09,2951.89,4749663600.0
2011-06-10,2961.93,4220188200.0
2011-06-13,2950.35,3835166800.0
2011-06-14,2993.56,5598281500.0
2011-06-15,2963.12,4439085200.0
2011-06-16,2917.58,4113548200.0
2011-06-17,2892.16,4117653000.0
2011-06-20,2874.9,3799198200.0
2011-06-21,2909.07,4203892300.0
2011-06-22,2908.58,3731880200.0
2011-06-23,2957.63,4594111700.0
2011-06-24,3027.47,8545924000.0
2011-06-27,3036.49,6561577100.0
2011-06-28,3041.73,5576625400.0
2011-06-29,3000.17,5347684800.0
2011-06-30,3044.09,6250254900.0
2011-07-01,3049.74,5676665300.0
2011-07-04,3121.98,8046403100.0
2011-07-05,3122.5,6776333500.0
2011-07-06,3113.71,6155580700.0
2011-07-07,3101.68,7181036000.0
2011-07-08,3109.18,5128259300.0
2011-07-11,3113.21,4792066000.0
2011-07-12,3056.91,5710798400.0
2011-07-13,3106.25,5411436700.0
2011-07-14,3115.74,6031493500.0
2011-07-15,3128.89,6155032200.0
2011-07-18,3122.6,6069131100.0
2011-07-19,3095.13,5338870900.0
2011-07-20,3091.57,4411833100.0
2011-07-21,3059.14,4408469100.0
2011-07-22,3067.99,3725725500.0
2011-07-25,2968.29,6718099600.0
2011-07-26,2977.77,4351545700.0
2011-07-27,3000.05,4838561200.0
2011-07-28,2981.0,4813898400.0
2011-07-29,2972.08,4629825300.0
2011-08-01,2977.72,3388694900.0
2011-08-02,2956.38,3897835700.0
2011-08-03,2954.87,3866836200.0
2011-08-04,2960.31,3298571900.0
2011-08-05,2897.42,4931685400.0
2011-08-08,2793.9,7151776600.0
2011-08-09,2798.19,6984267600.0
2011-08-10,2824.12,5865931200.0
2011-08-11,2866.92,5899768900.0
2011-08-12,2875.36,5719740600.0
2011-08-15,2917.88,5987547600.0
2011-08-16,2897.58,5096268100.0
2011-08-17,2886.01,3917817900.0
2011-08-18,2834.25,4076888300.0
2011-08-19,2807.66,4325965000.0
2011-08-22,2777.79,3420968500.0
2011-08-23,2821.0,3262051400.0
2011-08-24,2810.02,3530156500.0
2011-08-25,2903.84,7221684500.0
2011-08-26,2901.22,4560410200.0
2011-08-29,2852.81,4426785000.0
2011-08-30,2841.74,4313787200.0
2011-08-31,2846.78,3210789900.0
2011-09-01,2834.53,3011870200.0
2011-09-02,2803.85,2931711600.0
2011-09-05,2743.82,3200566000.0
2011-09-06,2723.3,2971398200.0
2011-09-07,2779.09,3326538100.0
2011-09-08,2756.11,2683873500.0
2011-09-09,2751.09,2707350300.0
2011-09-13,2720.28,2671376400.0
2011-09-14,2733.11,3042478000.0
2011-09-15,2729.05,3117192500.0
2011-09-16,2733.99,2755593200.0
2011-09-19,2679.27,2909094100.0
2011-09-20,2689.84,2559868100.0
2011-09-21,2771.01,5619417100.0
2011-09-22,2685.69,4710266000.0
2011-09-23,2669.48,4259222400.0
2011-09-26,2610.92,3917512400.0
2011-09-27,2637.88,3502197400.0
2011-09-28,2610.59,3416955500.0
2011-09-29,2588.18,3709359300.0
2011-09-30,2581.35,3205082200.0
2011-10-10,2557.08,2832512200.0
2011-10-11,2551.99,4502984800.0
2011-10-12,2644.76,6594568000.0
2011-10-13,2662.6,6042620100.0
2011-10-14,2653.78,3833694800.0
2011-10-17,2666.95,3615831500.0
2011-10-18,2592.21,3937344800.0
2011-10-19,2583.08,3111616600.0
2011-10-20,2520.53,3984246200.0
2011-10-21,2507.88,2984350300.0
2011-10-24,2576.67,4634580100.0
2011-10-25,2625.43,5796737500.0
2011-10-26,2651.65,7309824000.0
2011-10-27,2657.48,4882039100.0
2011-10-28,2709.02,7164310500.0
2011-10-31,2695.31,5040711200.0
2011-11-01,2697.53,5520665100.0
2011-11-02,2742.39,6436158400.0
2011-11-03,2744.3,8482076000.0
2011-11-04,2763.75,6195821800.0
2011-11-07,2736.25,4537505600.0
2011-11-08,2727.71,4788425200.0
2011-11-09,2751.65,4687796000.0
2011-11-10,2699.59,5117370200.0
2011-11-11,2695.0,3663669600.0
2011-11-14,2750.2,4639094300.0
2011-11-15,2744.68,4175986400.0
2011-11-16,2670.12,5594923900.0
2011-11-17,2662.02,3524765200.0
2011-11-18,2606.49,4241471800.0
2011-11-21,2609.69,2797189600.0
2011-11-22,2609.47,2906907800.0
2011-11-23,2584.01,2853141200.0
2011-11-24,2588.91,3031960100.0
2011-11-25,2569.97,2391376600.0
2011-11-28,2573.32,2566693600.0
2011-11-29,2608.57,3002587800.0
2011-11-30,2521.52,4235264500.0
2011-12-01,2583.61,6352025200.0
2011-12-02,2557.31,3218370300.0
2011-12-05,2521.39,3206338800.0
2011-12-06,2516.34,2629758100.0
2011-12-07,2528.23,2326183900.0
2011-12-08,2525.0,2777774400.0
2011-12-09,2503.46,2402905900.0
2011-12-12,2477.69,2190124900.0
2011-12-13,2421.93,3571753400.0
2011-12-14,2397.48,2532010900.0
2011-12-15,2340.79,3675083400.0
2011-12-16,2390.13,3630233900.0
2011-12-19,2384.41,3790975200.0
2011-12-20,2377.07,3240232700.0
2011-12-21,2339.11,3120952500.0
2011-12-22,2341.34,3668385800.0
2011-12-23,2359.16,3316190400.0
2011-12-26,2335.7,2822408700.0
2011-12-27,2305.03,2927731400.0
2011-12-28,2307.93,3288202000.0
2011-12-29,2311.36,3088770000.0
2011-12-30,2345.74,3586524300.0
2012-01-04,2298.75,3434456700.0
2012-01-05,2276.39,4301648000.0
2012-01-06,2290.6,3519899200.0
2012-01-09,2368.57,5472734100.0
2012-01-10,2447.35,8115498900.0
2012-01-11,2435.61,5870567400.0
2012-01-12,2435.22,4712127500.0
2012-01-13,2394.33,4551399700.0
2012-01-16,2345.65,3052714500.0
2012-01-17,2460.6,6420564800.0
2012-01-18,2422.19,6389235800.0
2012-01-19,2468.35,5561572600.0
2012-01-20,2504.09,5452978300.0
2012-01-30,2460.72,4351714800.0
2012-01-31,2464.26,3070150100.0
2012-02-01,2428.99,3501537400.0
2012-02-02,2486.24,4206698500.0
2012-02-03,2506.09,4994924000.0
2012-02-06,2504.32,4507990500.0
2012-02-07,2457.95,3967916400.0
